frame,object_id,track_id,track_age,track_iou,track_centroid_distance,class_name,confidence,box_x1,box_y1,box_x2,box_y2,area,point_name,x,y,method,video_path
3,1,1,4,0.597773897861196,14.924838747480276,person,0.8064125180244446,275.0,216.0,308.0,303.0,1988,axis_front,303.0,302.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,1,1,4,0.597773897861196,14.924838747480276,person,0.8064125180244446,275.0,216.0,308.0,303.0,1988,axis_back,288.0,216.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,1,1,4,0.597773897861196,14.924838747480276,person,0.8064125180244446,275.0,216.0,308.0,303.0,1988,axis_left,307.0,251.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,1,1,4,0.597773897861196,14.924838747480276,person,0.8064125180244446,275.0,216.0,308.0,303.0,1988,axis_right,275.0,298.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,1,1,4,0.597773897861196,14.924838747480276,person,0.8064125180244446,275.0,216.0,308.0,303.0,1988,contact_low,299.0,296.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,0,2,4,0.300022060445621,15.39150643185068,person,0.8367376327514648,620.0,240.0,650.0,323.0,1779,centroid,633.70263671875,282.1405334472656,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,0,2,4,0.300022060445621,15.39150643185068,person,0.8367376327514648,620.0,240.0,650.0,323.0,1779,axis_front,646.0,322.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,0,2,4,0.300022060445621,15.39150643185068,person,0.8367376327514648,620.0,240.0,650.0,323.0,1779,axis_back,620.0,240.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,0,2,4,0.300022060445621,15.39150643185068,person,0.8367376327514648,620.0,240.0,650.0,323.0,1779,axis_left,649.0,281.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,0,2,4,0.300022060445621,15.39150643185068,person,0.8367376327514648,620.0,240.0,650.0,323.0,1779,axis_right,622.0,319.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,0,2,4,0.300022060445621,15.39150643185068,person,0.8367376327514648,620.0,240.0,650.0,323.0,1779,contact_low,639.0,316.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,3,3,4,0.7171077152441298,4.523488950754543,person,0.7380446791648865,495.0,162.0,524.0,237.0,1397,centroid,508.2304992675781,196.3135223388672,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,3,3,4,0.7171077152441298,4.523488950754543,person,0.7380446791648865,495.0,162.0,524.0,237.0,1397,axis_front,512.0,236.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
